season,market,side,edge,price,won,date,p_model
2024,h1_TOTAL,under,2.548021888852574,-110,,2023-12-25,0.5732440077073646
2024,h1_TOTAL,over,6.141528117280274,-110,1.0,2023-12-25,0.6718539508643784
2024,h1_TOTAL,under,2.180109522720855,-110,0.0,2024-01-20,0.5627633074257066
2024,h1_TOTAL,over,3.7165912903724916,-110,0.0,2024-01-27,0.6061575897096176
2024,h1_TOTAL,under,7.1753087149023855,-110,0.0,2024-01-27,0.6984507551473628
2024,h1_TOTAL,under,1.2360425555450831,-110,0.0,2024-01-27,0.5356848624175812
2024,h1_TOTAL,under,1.6808930723914557,-110,0.0,2024-02-03,0.5484728159479898
2024,h1_TOTAL,under,2.978031221146992,-110,1.0,2024-02-10,0.5854279278954093
2024,h1_TOTAL,under,5.126087760918878,-110,0.0,2024-02-10,0.6448509029162173
2024,h1_TOTAL,under,2.836010187359136,-110,0.0,2024-03-02,0.5814123697848125
2024,h1_TOTAL,over,3.214035140882885,-110,0.0,2024-03-02,0.5920808967730709
2024,h1_TOTAL,under,1.8950132135651643,-110,0.0,2024-03-02,0.5546109889672438
2024,h1_TOTAL,over,1.6397762480457345,-110,0.0,2024-03-09,0.5472927478378274
2024,h1_TOTAL,over,4.8062929272904,-110,,2024-03-15,0.6361858308325672
2024,h1_TOTAL,under,6.3362754349519435,-110,,2024-03-22,0.6769369147921738
2024,h1_TOTAL,under,4.177971668490045,-110,,2024-03-22,0.6189604031939266
2024,h1_TOTAL,over,5.474612434425524,-110,1.0,2024-03-23,0.6542097231539049
2024,h1_TOTAL,over,3.8970698304875384,-110,1.0,2024-03-23,0.6111801988529947
2024,h1_TOTAL,over,3.812909318360198,-110,0.0,2024-03-29,0.6088403182889293
2024,h1_TOTAL,over,6.876414009360232,-110,0.0,2024-03-29,0.6908604790610279
2024,h1_TOTAL,over,6.4354910536098515,-110,0.0,2024-03-29,0.6795138997314503
2024,h1_TOTAL,over,2.937752014396139,-110,1.0,2024-03-29,0.5842899452353434
2024,h1_TOTAL,over,5.079103057066376,-110,0.0,2024-03-29,0.6435823766472313
2024,h1_TOTAL,over,5.245473036973422,-110,0.0,2024-03-29,0.6480669092573635
2024,h1_TOTAL,over,5.1570240069109445,-110,,2024-04-05,0.6456852669930466
2024,h1_TOTAL,under,3.4605528123124145,-110,,2024-04-05,0.5990019811651067
2024,h1_TOTAL,under,8.620473037562746,-110,0.0,2024-04-05,0.7339068097446436
2024,h1_TOTAL,under,2.8825405537591138,-110,,2024-04-05,0.5827289437903558
2024,h1_TOTAL,over,1.9294247731320127,-110,,2024-04-06,0.5555962829841087
2024,h1_TOTAL,under,9.396826690377793,-110,0.0,2024-04-12,0.752041940240841
2024,h1_TOTAL,over,11.107788429729155,-110,1.0,2024-04-12,0.7895648276039935
2024,h1_TOTAL,under,1.8383719404272512,-110,0.0,2024-04-12,0.5529884674138745
2024,h1_TOTAL,over,1.9287179153173355,-110,1.0,2024-04-12,0.5555760472086974
2024,h1_TOTAL,under,3.688702436192571,-110,0.0,2024-04-12,0.6053798587996501
2024,h2_ATS,away,4.651261384319364,-110,,2023-10-24,0.6859867362409402
2024,h2_ATS,away,1.0725904710981324,-110,,2023-10-25,0.5444805302449314
2024,h2_ATS,away,2.015773231550175,-110,,2023-10-25,0.5831569452777426
2024,h2_ATS,away,4.314196689083993,-110,,2023-10-25,0.6734268073649218
2024,h2_ATS,away,2.552114269732529,-110,,2023-10-26,0.6048207986434173
2024,h2_ATS,home,4.514227083488391,-110,,2023-10-27,0.6809053586388656
2024,h2_ATS,away,1.4485386409143284,-110,,2023-10-27,0.5599685353105037
2024,h2_ATS,home,4.957041154408962,-110,,2023-10-27,0.6971979613015432
2024,h2_ATS,away,1.4593619414036811,-110,,2023-10-28,0.5604131845872679
2024,h2_ATS,away,1.564414688969444,-110,,2023-10-28,0.5647249817468464
2024,h2_ATS,away,2.8532381224049344,-110,,2023-10-28,0.6168477857355915
2024,h2_ATS,home,2.249061673098462,-110,0.0,2023-10-28,0.5926151297645134
2024,h2_ATS,away,3.636562022038415,-110,1.0,2023-11-03,0.6475849788764321
2024,h2_ATS,away,1.7379555370023794,-110,1.0,2023-11-03,0.5718307467648663
2024,h2_ATS,away,3.007580506639626,-110,1.0,2023-11-03,0.622969688352284
2024,h2_ATS,away,1.809547635312001,-110,1.0,2023-11-10,0.5747555044677042
2024,h2_ATS,away,1.699360873447863,-110,1.0,2023-11-10,0.5702523866300846
2024,h2_ATS,away,1.0254272598548775,-110,0.0,2023-11-14,0.5425322610577384
2024,h2_ATS,away,1.1617751849784157,-110,1.0,2023-11-14,0.5481617093677253
2024,h2_ATS,away,1.9055876783671146,-110,1.0,2023-11-17,0.5786725555700152
2024,h2_ATS,away,1.2504437154771009,-110,,2023-11-21,0.5518174827181209
2024,h2_ATS,away,3.1430449871090675,-110,1.0,2023-11-24,0.628317513201327
2024,h2_ATS,home,2.9147385454051484,-110,1.0,2023-11-24,0.6192907597213397
2024,h2_ATS,away,1.4164386043690678,-110,0.0,2023-11-28,0.5586493397319865
2024,h2_ATS,away,1.356272370852741,-110,,2023-11-28,0.5561749825482972
2024,h2_ATS,away,2.5860545450968098,-110,0.0,2023-12-02,0.6061816247000105
2024,h2_ATS,away,2.5149478427408414,-110,,2023-12-25,0.6033291536510293
2024,h2_ATS,away,1.6248052113894524,-110,0.0,2023-12-25,0.5672002121274298
2024,h2_ATS,away,2.1488518969265753,-110,1.0,2024-01-15,0.5885586074507562
2024,h2_ATS,away,1.0517434845503861,-110,1.0,2024-01-15,0.5436194893577503
2024,h2_ATS,home,1.0660930121542282,-110,0.0,2024-01-15,0.5442121886015568
2024,h2_ATS,away,1.7848843291617371,-110,0.0,2024-01-15,0.573748388398613
2024,h2_ATS,home,2.1044596360772165,-110,0.0,2024-01-15,0.5867585372879193
2024,h2_ATS,home,1.587554946974616,-110,1.0,2024-01-20,0.5656737382618177
2024,h2_ATS,away,1.9788034405466046,-110,1.0,2024-01-27,0.5816535045271352
2024,h2_ATS,home,2.577488021089554,-110,1.0,2024-01-27,0.6058382738599246
2024,h2_ATS,away,1.8663624908886813,-110,0.0,2024-01-27,0.5770736500435472
2024,h2_ATS,away,2.043084424945647,-110,1.0,2024-02-03,0.5842668231062021
2024,h2_ATS,away,2.7254729224903267,-110,0.0,2024-02-10,0.6117578058547914
2024,h2_ATS,home,1.3663288597501575,-110,1.0,2024-02-10,0.5565887142770417
2024,h2_ATS,away,1.0422558272439024,-110,0.0,2024-03-02,0.5432275535700348
2024,h2_ATS,away,1.0636097168125502,-110,1.0,2024-03-02,0.5441096244734965
2024,h2_ATS,away,1.002335413001441,-110,0.0,2024-03-02,0.5415779821362118
2024,h2_ATS,away,3.0349166727860846,-110,0.0,2024-03-09,0.624050796303726
2024,h2_ATS,home,5.045392026793827,-110,,2024-03-15,0.7004036026435183
2024,h2_ATS,home,2.217276792832181,-110,,2024-03-15,0.5913295211966643
2024,h2_ATS,home,4.376243389408536,-110,,2024-03-15,0.675754200178141
2024,h2_ATS,home,1.8234209295143282,-110,,2024-03-22,0.575321800925002
2024,h2_ATS,home,2.7174865657501344,-110,,2024-03-22,0.6114389925355472
2024,h2_ATS,away,2.0652864850797474,-110,0.0,2024-03-23,0.5851685803027237
2024,h2_ATS,home,5.197597807281161,-110,1.0,2024-03-29,0.7058897102901266
2024,h2_ATS,away,3.0165284862319934,-110,0.0,2024-03-29,0.6233236753083793
2024,h2_ATS,away,1.0908296913939828,-110,0.0,2024-03-29,0.545233691650401
2024,h2_ATS,away,3.2197486122585004,-110,1.0,2024-03-29,0.6313347259763005
2024,h2_ATS,home,3.769860254530699,-110,1.0,2024-03-29,0.652727166101227
2024,h2_ATS,home,2.629953242163529,-110,0.0,2024-03-29,0.6079398073711342
2024,h2_ATS,home,2.222197147241927,-110,,2024-04-05,0.5915286003007558
2024,h2_ATS,away,2.6542354339930587,-110,1.0,2024-04-05,0.6089113878626671
2024,h2_ATS,away,1.2834852305438154,-110,,2024-04-05,0.5531786653779196
2024,h2_ATS,home,1.0582964563958597,-110,,2024-04-06,0.543890168330432
2024,h2_ATS,away,2.150799711904884,-110,1.0,2024-04-12,0.5886375473869666
2024,h2_ATS,away,1.1243846754650737,-110,0.0,2024-04-12,0.546618868046457
2024,h2_ATS,away,4.798855385749533,-110,1.0,2024-04-12,0.6914204830447157
2024,h2_ATS,home,1.3561001818884186,-110,1.0,2024-04-12,0.5561678980266852
2024,h2_ATS,away,2.27924466231921,-110,0.0,2024-04-12,0.5938350238390236
2024,h2_TOTAL,over,2.2376421105883537,-110,,2023-10-24,0.5644053378593619
2024,h2_TOTAL,over,4.317332606032906,-110,,2023-10-27,0.6228027586471362
2024,h2_TOTAL,under,2.6426514249714756,-110,,2023-10-27,0.5759316809952998
2024,h2_TOTAL,over,4.516633912447858,-110,,2023-10-27,0.6282765968555672
2024,h2_TOTAL,over,6.614767507434848,-110,,2023-10-27,0.6841484065066251
2024,h2_TOTAL,under,5.284627215836522,-110,,2023-10-28,0.649119357321413
2024,h2_TOTAL,over,1.1911314672126423,-110,0.0,2023-10-28,0.5343915452834661
2024,h2_TOTAL,under,1.6528931820511588,-110,0.0,2023-11-03,0.5476692545913755
2024,h2_TOTAL,under,2.5625426118412094,-110,0.0,2023-11-03,0.573656650289935
2024,h2_TOTAL,over,1.155504007927945,-110,0.0,2023-11-04,0.5333653122897712
2024,h2_TOTAL,over,9.357997023474482,-110,0.0,2023-11-24,0.7511508398790621
2024,h2_TOTAL,under,2.1271601482801117,-110,1.0,2023-12-02,0.5612511292757129
2024,h2_TOTAL,under,2.588628158407616,-110,0.0,2023-12-23,0.5743977334050139
2024,h2_TOTAL,under,3.737911860427147,-110,,2023-12-25,0.6067518669272949
2024,h2_TOTAL,under,1.7675831292901591,-110,0.0,2023-12-25,0.5509594371674165
2024,h2_TOTAL,over,4.7090480832802655,-110,1.0,2023-12-25,0.6335368003352136
2024,h2_TOTAL,under,2.661442217022838,-110,0.0,2024-01-20,0.5764649622600061
2024,h2_TOTAL,over,3.201130456707787,-110,1.0,2024-01-27,0.5917177795159081
2024,h2_TOTAL,under,7.459879049325153,-110,1.0,2024-01-27,0.7055983257496635
2024,h2_TOTAL,under,2.2510035856257815,-110,1.0,2024-01-27,0.5647865282968485
2024,h2_TOTAL,under,2.507121079511876,-110,0.0,2024-02-03,0.572081279596203
2024,h2_TOTAL,under,3.6465138277339975,-110,0.0,2024-02-10,0.6042025557714666
2024,h2_TOTAL,under,2.533084307718397,-110,1.0,2024-02-10,0.5728194354021356
2024,h2_TOTAL,under,6.854100972548068,-110,0.0,2024-02-10,0.6902905141455309
2024,h2_TOTAL,under,2.8591363120317794,-110,1.0,2024-03-02,0.5820668371000719
2024,h2_TOTAL,over,3.9541732315736766,-110,0.0,2024-03-02,0.6127655336857751
2024,h2_TOTAL,under,2.4252780243538297,-110,0.0,2024-03-02,0.5697527750040845
2024,h2_TOTAL,over,5.127560829540258,-110,,2024-03-15,0.6448906480099206
2024,h2_TOTAL,under,6.952298163077927,-110,,2024-03-22,0.6927954244939591
2024,h2_TOTAL,under,4.823101825562304,-110,,2024-03-22,0.6366430642404026
2024,h2_TOTAL,over,5.2958640178162995,-110,0.0,2024-03-23,0.649421187147141
2024,h2_TOTAL,over,2.308903184040986,-110,1.0,2024-03-23,0.5664376498311937
2024,h2_TOTAL,over,4.176700971966696,-110,0.0,2024-03-29,0.6189253138312141
2024,h2_TOTAL,over,4.920926535929482,-110,0.0,2024-03-29,0.6393001980791796
2024,h2_TOTAL,over,6.300562426750275,-110,1.0,2024-03-29,0.6760072290019381
2024,h2_TOTAL,over,2.5136718330205525,-110,1.0,2024-03-29,0.5722675467764755
2024,h2_TOTAL,over,4.97764169812622,-110,0.0,2024-03-29,0.6408376418804403
2024,h2_TOTAL,over,4.39177531687028,-110,1.0,2024-03-29,0.624850293488622
2024,h2_TOTAL,over,4.210828308953964,-110,,2024-04-05,0.6198673750595858
2024,h2_TOTAL,under,2.685295418122564,-110,,2024-04-05,0.5771417124980631
2024,h2_TOTAL,under,9.328884554090493,-110,1.0,2024-04-05,0.7504816225342505
2024,h2_TOTAL,under,2.4912878896868307,-110,,2024-04-05,0.5716310050349176
2024,h2_TOTAL,over,1.2688700725643685,-110,,2024-04-06,0.5366299678940378
2024,h2_TOTAL,under,9.714276654819017,-110,0.0,2024-04-12,0.7592627786684469
2024,h2_TOTAL,over,10.961853265314431,-110,1.0,2024-04-12,0.7865004214239211
2024,h2_TOTAL,under,2.5725492807056725,-110,0.0,2024-04-12,0.5739409678646129
2024,h2_TOTAL,under,4.304208065566044,-110,1.0,2024-04-12,0.6224414101167592
2024,q1_ATS,away,2.3861916763106716,-110,,2023-10-24,0.6371722682740304
2024,q1_ATS,away,2.475794689136976,-110,,2023-10-25,0.6421036475589559
2024,q1_ATS,away,1.0671622053539929,-110,,2023-10-26,0.5623522058986856
2024,q1_ATS,home,2.770104052842505,-110,,2023-10-27,0.6581312261932952
2024,q1_ATS,home,2.075907747609821,-110,,2023-10-27,0.6199237563330815
2024,q1_ATS,away,1.3544786205015797,-110,,2023-10-28,0.5789421697042116
2024,q1_ATS,away,1.5220492197688138,-110,0.0,2023-11-03,0.5885555059007713
2024,q1_ATS,away,1.6244433570143921,-110,0.0,2023-11-10,0.594404067226062
2024,q1_ATS,home,1.2754529657607039,-110,1.0,2023-11-14,0.5743917995303749
2024,q1_ATS,home,1.2578044498667715,-110,0.0,2023-11-14,0.5733742043050456
2024,q1_ATS,away,1.052605704098756,-110,1.0,2023-11-14,0.5615085162865106
2024,q1_ATS,away,1.3278655781207664,-110,0.0,2023-11-17,0.5774109117642797
2024,q1_ATS,away,1.1022897906835243,-110,1.0,2023-11-17,0.5643870138041086
2024,q1_ATS,home,1.076723893223023,-110,,2023-11-21,0.5629062439354302
2024,q1_ATS,away,1.5739544653882884,-110,1.0,2023-11-24,0.5915227830753597
2024,q1_ATS,home,1.238780557597432,-110,1.0,2023-11-28,0.5722767592526509
2024,q1_ATS,away,1.2650910784015166,-110,1.0,2023-12-02,0.5737944033940288
2024,q1_ATS,away,1.1336806356273077,-110,1.0,2023-12-02,0.5662039270130086
2024,q1_ATS,away,1.3860986445041257,-110,,2023-12-25,0.5807599657976861
2024,q1_ATS,home,1.6621891996695828,-110,0.0,2024-01-15,0.5965548077321513
2024,q1_ATS,home,2.2213963244409376,-110,0.0,2024-01-15,0.6280434963427728
2024,q1_ATS,home,3.4062112911965787,-110,0.0,2024-01-27,0.6917839731375048
2024,q1_ATS,home,1.9320433508126218,-110,1.0,2024-02-10,0.6118423308944916
2024,q1_ATS,home,1.266289099051944,-110,0.0,2024-02-10,0.5738634818232311
2024,q1_ATS,home,1.2283723535134436,-110,1.0,2024-02-10,0.571676096338327
2024,q1_ATS,home,1.740507587039101,-110,,2024-03-15,0.6010079790065158
2024,q1_ATS,home,1.9571861571063534,-110,,2024-03-15,0.6132583081688957
2024,q1_ATS,home,1.5167836263046621,-110,0.0,2024-03-23,0.588254200476607
2024,q1_ATS,home,2.614977981298623,-110,0.0,2024-03-29,0.6497166471420263
2024,q1_ATS,away,1.0462893479519841,-110,0.0,2024-03-29,0.5611423353303873
2024,q1_ATS,away,1.5634515983076702,-110,0.0,2024-03-29,0.5909227810670662
2024,q1_ATS,home,1.2715320286994616,-110,0.0,2024-03-29,0.5741657649022567
2024,q1_ATS,home,1.0596395027470522,-110,0.0,2024-03-29,0.5619162278885232
2024,q1_ATS,home,1.4412417017038295,-110,,2024-04-05,0.5839259291935552
2024,q1_ATS,away,1.3021069086604133,-110,,2024-04-05,0.5759276974724257
2024,q1_ATS,home,1.499366793786217,-110,,2024-04-06,0.5872572124572621
2024,q1_ATS,away,1.8063366508439311,-110,0.0,2024-04-12,0.6047408924809442
2024,q1_ATS,away,2.559215286448446,-110,0.0,2024-04-12,0.6466735724926915
2024,q1_ATS,home,2.4394304557831212,-110,1.0,2024-04-12,0.6401051141619918
2024,q1_TOTAL,over,1.9130491248187411,-110,,2023-10-27,0.5773853701283047
2024,q1_TOTAL,under,1.8365840270492058,-110,,2023-10-27,0.5743290497675856
2024,q1_TOTAL,over,1.6599229955346644,-110,,2023-10-27,0.5672510827452995
2024,q1_TOTAL,over,1.932096451424755,-110,,2023-10-27,0.5781459776561697
2024,q1_TOTAL,under,3.6368346049668006,-110,,2023-10-28,0.6447205494526613
2024,q1_TOTAL,over,5.513545866330567,-110,1.0,2023-11-24,0.7131486428253312
2024,q1_TOTAL,under,1.0648164411103096,-110,,2023-12-25,0.5432618288177639
2024,q1_TOTAL,over,3.249428086932241,-110,1.0,2023-12-25,0.6298946337845512
2024,q1_TOTAL,under,1.2616832643410518,-110,0.0,2024-01-20,0.5512195705494018
2024,q1_TOTAL,over,1.479272967921311,-110,0.0,2024-01-27,0.559990930538838
2024,q1_TOTAL,under,3.5449145141239384,-110,0.0,2024-01-27,0.6412215912400776
2024,q1_TOTAL,under,1.5058073220884793,-110,0.0,2024-02-10,0.5610586461384419
2024,q1_TOTAL,under,2.606743583777231,-110,0.0,2024-02-10,0.6048781787022361
2024,q1_TOTAL,under,1.4685669208078522,-110,1.0,2024-03-02,0.5595600060111605
2024,q1_TOTAL,over,1.3359371191352736,-110,0.0,2024-03-02,0.5542158882583227
2024,q1_TOTAL,over,1.0305284472966036,-110,0.0,2024-03-09,0.5418739737229102
2024,q1_TOTAL,over,1.7981917219355452,-110,,2024-03-15,0.5727928063718748
2024,q1_TOTAL,under,3.012422128079656,-110,,2024-03-22,0.6207267355568384
2024,q1_TOTAL,under,2.2347467429499304,-110,,2024-03-22,0.5901906328737093
2024,q1_TOTAL,over,2.612829884148347,-110,1.0,2024-03-23,0.6051173106865027
2024,q1_TOTAL,over,1.5981290943226725,-110,1.0,2024-03-23,0.5647700710672616
2024,q1_TOTAL,over,2.0597919952557504,-110,0.0,2024-03-29,0.5832375204378227
2024,q1_TOTAL,over,3.9152807803043004,-110,0.0,2024-03-29,0.6552443829342198
2024,q1_TOTAL,over,3.102274769744284,-110,0.0,2024-03-29,0.6242107421145713
2024,q1_TOTAL,over,1.4064997168791322,-110,1.0,2024-03-29,0.5570603912377652
2024,q1_TOTAL,over,2.2791999210263754,-110,0.0,2024-03-29,0.5919528890353918
2024,q1_TOTAL,over,2.6491194719458306,-110,0.0,2024-03-29,0.6065423112385858
2024,q1_TOTAL,over,2.3727508422810075,-110,,2024-04-05,0.5956554147414811
2024,q1_TOTAL,under,1.8666104547666649,-110,,2024-04-05,0.5755297533990084
2024,q1_TOTAL,under,4.1198788567281,-110,0.0,2024-04-05,0.6629018327213975
2024,q1_TOTAL,under,1.3610066205486575,-110,,2024-04-05,0.5552268115586096
2024,q1_TOTAL,under,5.052179993011023,-110,0.0,2024-04-12,0.6969081450343347
2024,q1_TOTAL,over,5.679981399716759,-110,0.0,2024-04-12,0.7189044102315283
2024,q1_TOTAL,over,1.6691491257654505,-110,0.0,2024-04-12,0.5676212849696419
2024,q1_TOTAL,under,1.5699534466239555,-110,0.0,2024-04-12,0.5636379719268381
2024,q2_ATS,away,1.384566166226739,-110,,2023-10-24,0.5806719049227647
2024,q2_ATS,home,1.0782288703526657,-110,,2023-10-25,0.5629934364295381
2024,q2_ATS,home,1.201842485184782,-110,,2023-10-25,0.5701442956215448
2024,q2_ATS,away,1.9521454248925811,-110,,2023-10-25,0.6129745474146266
2024,q2_ATS,home,2.640997548384301,-110,,2023-10-27,0.6511333158121195
2024,q2_ATS,home,1.318869409264937,-110,,2023-10-27,0.5768930254314406
2024,q2_ATS,home,2.3277898986217473,-110,,2023-10-27,0.6339457260251261
2024,q2_ATS,home,1.8125953300790265,-110,,2023-10-27,0.6050953041775187
2024,q2_ATS,home,1.5362964099517646,-110,,2023-10-28,0.5893704899403944
2024,q2_ATS,home,1.199811439225032,-110,0.0,2023-10-28,0.5700269817930312
2024,q2_ATS,away,1.8821382946012943,-110,0.0,2023-11-03,0.6090274168143506
2024,q2_ATS,away,1.0234762113891502,-110,1.0,2023-11-10,0.5598193454449976
2024,q2_ATS,away,1.003767518790228,-110,1.0,2023-11-17,0.5586758513691579
2024,q2_ATS,away,1.6483489228226276,-110,1.0,2023-11-24,0.5957665305288462
2024,q2_ATS,away,1.3490006408406576,-110,1.0,2023-12-02,0.5786270751771214
2024,q2_ATS,home,1.307600773359836,-110,1.0,2024-01-15,0.5762441316118984
2024,q2_ATS,home,1.72784975442819,-110,1.0,2024-01-27,0.6002891302375206
2024,q2_ATS,away,1.5108668085476156,-110,1.0,2024-03-09,0.5879155688961878
2024,q2_ATS,home,2.376091449004169,-110,,2024-03-15,0.6366149462510153
2024,q2_ATS,home,1.716052470746294,-110,,2024-03-15,0.5996188465156543
2024,q2_ATS,home,1.1683964342174198,-110,,2024-03-22,0.5682116604536059
2024,q2_ATS,home,2.1381657674665178,-110,1.0,2024-03-29,0.623405095228425
2024,q2_ATS,away,1.421786870007838,-110,0.0,2024-03-29,0.5828095670405576
2024,q2_ATS,away,2.0492585240430947,-110,1.0,2024-03-29,0.6184305936749767
2024,q2_ATS,home,1.277525972955376,-110,1.0,2024-03-29,0.5745112946122954
