player_id,date,team,opponent,home,pred_pts,pred_reb,pred_ast,pred_threes,pred_pra,act_pts,act_reb,act_ast,act_threes,act_pra,pred_pts_err,pred_reb_err,pred_ast_err,pred_threes_err,pred_pra_err
1626166,2025-04-13,NYK,BKN,False,6.432364678211754,1.73447951934505,2.824484879190753,1.1925645565346554,10.991329076747553,21,2,7,3,30,-14.567635321788245,-0.26552048065495004,-4.175515120809247,-1.8074354434653446,-19.008670923252446
1626167,2025-04-13,IND,CLE,False,15.422904678866104,7.072161799885919,1.490689059930876,2.122031677810328,23.98575553868287,9,1,1,1,11,6.422904678866104,6.072161799885919,0.49068905993087597,1.122031677810328,12.98575553868287
1626168,2025-04-13,SAC,PHX,True,8.040461425209994,5.411268473423791,1.36804511313744,1.1810021378526696,14.819775011771302,11,2,1,2,14,-2.959538574790006,3.4112684734237906,0.36804511313744004,-0.8189978621473304,0.8197750117713021
1626172,2025-04-13,GSW,LAC,True,4.2654589830224205,5.038123565773441,1.277458786334762,0.3061606178283302,10.581041335130676,6,3,3,0,12,-1.7345410169775795,2.038123565773441,-1.722541213665238,0.3061606178283302,-1.418958664869324
1626179,2025-04-13,MIA,WAS,True,5.745930100283223,2.6300377037430227,1.7267831789366324,1.0925817307324155,10.102750982962746,2,6,1,0,9,3.745930100283223,-3.3699622962569773,0.7267831789366324,1.0925817307324155,1.1027509829627462
1626181,2025-04-13,LAC,GSW,False,16.367174813589756,2.858338859327448,2.3249114823323365,2.383092346421116,21.55042515524956,11,2,0,1,13,5.367174813589756,0.8583388593274481,2.3249114823323365,1.3830923464211158,8.55042515524956
1626192,2025-04-13,MIL,DET,True,5.250267245938739,2.0668398650162785,1.6127825743774868,0.3219811039258498,8.929889685332578,43,11,5,5,59,-37.74973275406126,-8.933160134983721,-3.387217425622513,-4.67801889607415,-50.070110314667424
1626220,2025-04-13,PHX,SAC,False,7.387625373998974,2.867310414441372,1.5867381962106375,1.9457934682012432,11.841673984651074,5,3,3,1,11,2.387625373998974,-0.13268958555862786,-1.4132618037893625,0.9457934682012432,0.8416739846510737
1627732,2025-04-13,LAC,GSW,False,2.7660382465999795,3.4851375770342763,2.0711448744866505,0.2052985732379715,8.322320698120905,0,2,1,0,3,2.7660382465999795,1.4851375770342763,1.0711448744866505,0.2052985732379715,5.322320698120905
1627734,2025-04-13,SAC,PHX,True,18.902018784589977,12.79146036299069,5.131415331474547,0.4895153243981247,36.82489447905509,20,12,6,4,38,-1.097981215410023,0.7914603629906907,-0.868584668525453,-3.5104846756018753,-1.1751055209449106
1627736,2025-04-13,DET,MIL,False,14.2883065893855,2.040867296751081,1.683117437774899,3.1665575749958865,18.01229132391149,23,1,2,7,26,-8.7116934106145,1.040867296751081,-0.316882562225101,-3.8334424250041135,-7.987708676088509
1627739,2025-04-13,LAC,GSW,False,8.113911291941847,3.2626436249897868,1.861452403988312,1.4539307911529904,13.23800732091992,11,1,6,3,18,-2.8860887080581534,2.2626436249897868,-4.138547596011688,-1.5460692088470096,-4.76199267908008
1627741,2025-04-13,GSW,LAC,True,10.22722958295384,3.250932021341387,1.278483052661145,2.216285968754115,14.75664465695637,8,1,0,2,9,2.2272295829538393,2.250932021341387,1.278483052661145,0.2162859687541152,5.75664465695637
1627750,2025-04-13,DEN,HOU,False,20.9854253605141,4.245656811071932,5.653905089559301,2.23769426051536,30.88498726114532,16,7,3,1,26,4.9854253605141,-2.7543431889280683,2.6539050895593013,1.2376942605153598,4.884987261145319
1627780,2025-04-13,GSW,LAC,True,9.004830238729364,3.012596919731622,1.3042160870504482,1.1869581301021874,13.321643245511424,2,4,3,0,9,7.0048302387293635,-0.9874030802683782,-1.6957839129495518,1.1869581301021874,4.321643245511424
1627814,2025-04-13,PHX,SAC,False,3.7134824453537,1.1106663730503623,0.556369587779269,0.5808628479652176,5.380518406183297,4,1,0,0,5,-0.2865175546462999,0.11066637305036231,0.556369587779269,0.5808628479652176,0.38051840618329713
1627826,2025-04-13,LAC,GSW,False,18.980864890307156,12.291171690144417,3.5230220339179787,0.2155624940152171,34.79505861436954,22,17,3,0,42,-3.0191351096928436,-4.708828309855583,0.5230220339179787,0.2155624940152171,-7.2049413856304625
1627832,2025-04-13,HOU,DEN,True,12.56843340748579,2.6534895070163587,4.6447020544541,2.529143964513477,19.86662496895613,15,0,3,3,18,-2.4315665925142103,2.6534895070163587,1.6447020544540996,-0.470856035486523,1.8666249689561312
1627884,2025-04-13,LAC,GSW,False,10.155766393502471,3.533081868910272,1.2501421726813473,1.1453544068219823,14.938990435094077,3,5,1,0,9,7.155766393502471,-1.4669181310897281,0.2501421726813473,1.1453544068219823,5.938990435094077
1628365,2025-04-13,SAC,PHX,True,4.014189877062959,1.6545418695219658,1.5226063509639376,0.4586291098726966,7.19133809754891,4,2,4,0,10,0.014189877062959155,-0.3454581304780342,-2.4773936490360624,0.4586291098726966,-2.8086619024510897
1628371,2025-04-13,ORL,ATL,False,5.245968254938404,3.601377965942392,1.2872517233526946,0.3831357376220463,10.134597944233574,12,10,2,0,24,-6.754031745061596,-6.398622034057608,-0.7127482766473054,0.3831357376220463,-13.865402055766426
1628380,2025-04-13,CHI,PHI,False,6.712937023668098,5.845816553932694,2.018343138114028,0.5299244654420148,14.577096715714838,13,4,2,1,19,-6.287062976331902,1.8458165539326936,0.01834313811402799,-0.47007553455798523,-4.422903284285162
1628386,2025-04-13,CLE,IND,True,14.127811034431833,8.7183713605494,2.025851582099885,0.2261194874052717,24.872033977081,0,0,1,0,1,14.127811034431833,8.7183713605494,1.025851582099885,0.2261194874052717,23.872033977081
1628396,2025-04-13,IND,CLE,False,6.1417730864239966,3.5293762943499147,1.0208290502376405,0.3557658047799809,10.69197843101158,14,14,1,0,29,-7.8582269135760034,-10.470623705650086,0.02082905023764048,0.3557658047799809,-18.30802156898842
1628398,2025-04-13,MIL,DET,True,13.168317484884676,3.59448367359761,2.1760200811641592,1.6348927961555095,18.93882123964637,22,2,2,5,26,-8.831682515115324,1.59448367359761,0.17602008116415924,-3.3651072038444907,-7.061178760353631
1628415,2025-04-13,HOU,DEN,True,15.471241024918944,2.869567777792324,2.0479833163794328,2.624329956032905,20.388792119090585,8,1,1,2,10,7.471241024918944,1.8695677777923239,1.0479833163794328,0.6243299560329052,10.388792119090585
1628418,2025-04-13,IND,CLE,False,6.622208570245875,3.238176315988308,0.7413309819002007,0.8174119710770794,10.601715868134375,7,3,0,1,10,-0.37779142975412494,0.23817631598830813,0.7413309819002007,-0.1825880289229206,0.6017158681343755
1628420,2025-04-13,PHX,SAC,False,5.481687249226814,1.4557136673548912,1.3620581765006847,0.9425646197316592,8.299459093082442,8,3,2,2,13,-2.5183127507731857,-1.5442863326451088,-0.6379418234993153,-1.0574353802683407,-4.700540906917558
1628436,2025-04-13,BOS,CHA,True,10.564214096025315,6.357739921067775,1.94100265822071,0.2239354372966453,18.86295667531373,11,8,2,0,21,-0.43578590397468453,-1.6422600789322246,-0.05899734177928995,0.2239354372966453,-2.137043324686271
1628470,2025-04-13,BOS,CHA,True,3.6071427889688175,3.768933135037941,1.1163723104780212,0.569548928858504,8.492448234484723,0,3,1,0,4,3.6071427889688175,0.7689331350379409,0.11637231047802121,0.569548928858504,4.492448234484723
1628960,2025-04-13,PHX,SAC,False,10.25203028223218,3.272070295117999,2.1501239117683806,1.6884163687482483,15.674224489118489,20,2,5,4,27,-9.74796971776782,1.2720702951179992,-2.8498760882316194,-2.311583631251752,-11.325775510881511
1628963,2025-04-13,MEM,DAL,True,2.0561262958015307,1.654087713688821,0.2251123961345279,0.1628681374304448,3.935326405624873,25,12,3,0,40,-22.94387370419847,-10.34591228631118,-2.774887603865472,0.1628681374304448,-36.06467359437513
1628969,2025-04-13,NYK,BKN,False,18.744465665761147,3.373072038511076,5.525766536868412,1.8489840261720547,27.643304241140584,0,0,0,0,0,18.744465665761147,3.373072038511076,5.525766536868412,1.8489840261720547,27.643304241140584
1628975,2025-04-13,CHI,PHI,False,6.566002863462086,1.748315065105238,1.768397535502218,1.3819538294407276,10.082715464069498,5,4,2,1,11,1.566002863462086,-2.251684934894762,-0.2316024644977821,0.38195382944072764,-0.9172845359305022
1628976,2025-04-13,ORL,ATL,False,10.885077193762044,6.449107708969166,1.39594842633283,0.930778027867554,18.730133329064017,4,3,2,0,9,6.885077193762044,3.4491077089691657,-0.6040515736671701,0.930778027867554,9.730133329064017
1628978,2025-04-13,MIN,UTA,True,10.90051460280941,3.5710088306447663,2.96997401012964,2.2354572069063634,17.441497443583835,16,3,2,4,21,-5.099485397190589,0.5710088306447663,0.9699740101296399,-1.7645427930936366,-3.5585025564161654
1628988,2025-04-13,HOU,DEN,True,7.868126288578493,1.9497016868557977,2.0717447407655185,1.6459962699848365,11.889572716199758,6,0,2,2,8,1.8681262885784928,1.9497016868557977,0.07174474076551851,-0.3540037300151635,3.8895727161997584
1628989,2025-04-13,CHI,PHI,False,13.923769706011436,2.8915840699708526,4.132316437083389,2.380104859321276,20.947670213065784,18,2,2,5,22,-4.076230293988564,0.8915840699708526,2.1323164370833894,-2.619895140678724,-1.0523297869342159
1628997,2025-04-13,DAL,MEM,False,7.376093262480377,3.3789463459711238,2.163340153143509,0.7438473675674696,12.91837976159513,6,3,0,0,9,1.376093262480377,0.37894634597112375,2.163340153143509,0.7438473675674696,3.91837976159513
1628998,2025-04-13,PHX,SAC,False,3.7933665122068057,3.083071959862888,0.8539448642858689,0.2718003573779927,7.730383336355658,2,2,1,0,5,1.7933665122068057,1.0830719598628882,-0.1460551357141311,0.2718003573779927,2.7303833363556578
1629003,2025-04-13,LAL,POR,False,2.8591770071432983,1.7122009040968775,0.818448851281228,0.1884925885005868,5.38982676252146,16,2,3,1,21,-13.140822992856702,-0.28779909590312247,-2.181551148718772,-0.8115074114994132,-15.61017323747854
1629004,2025-04-13,UTA,MIN,False,9.013275676319267,2.8134534703410496,2.4514894309235986,1.4859686364882485,14.278218577583925,14,4,4,4,22,-4.986724323680733,-1.1865465296589504,-1.5485105690764014,-2.5140313635117515,-7.7217814224160755
1629006,2025-04-13,CHA,BOS,False,9.261518622785914,2.724151207243752,1.5109877632414128,1.122925558388218,13.49665759327104,14,2,2,2,18,-4.738481377214086,0.7241512072437519,-0.4890122367585872,-0.8770744416117819,-4.50334240672896
1629008,2025-04-13,DEN,HOU,False,15.539393017268052,6.631582005818281,2.335012922595074,1.9994008262435377,24.5059879456814,19,7,0,3,26,-3.4606069827319477,-0.36841799418171917,2.335012922595074,-1.0005991737564623,-1.494012054318599
1629013,2025-04-13,NYK,BKN,False,8.98847473977116,1.8428513964250075,1.0269202542436608,2.4088619456013065,11.858246390439888,29,2,0,7,31,-20.01152526022884,-0.1571486035749925,1.0269202542436608,-4.5911380543986935,-19.141753609560112
1629022,2025-04-13,PHI,CHI,True,13.493369516206924,2.940128539076592,3.072651106463411,2.06172188634362,19.50614916174696,31,6,2,8,39,-17.506630483793074,-3.059871460923408,1.072651106463411,-5.93827811365638,-19.49385083825304
1629026,2025-04-13,OKC,NOP,False,10.091603874470724,4.076523327055586,2.6542006279739883,1.3383208225931886,16.822327829500317,17,12,2,0,31,-6.908396125529276,-7.923476672944414,0.6542006279739883,1.3383208225931886,-14.177672170499683
1629048,2025-04-13,ORL,ATL,False,5.6936408181909,5.1945336515197,1.919300016590909,0.2256061747442486,12.807474486301576,10,6,4,0,20,-4.3063591818091,-0.8054663484802997,-2.080699983409091,0.2256061747442486,-7.192525513698424
1629111,2025-04-13,HOU,DEN,True,8.143671974935952,4.549333621468719,1.6295038740685466,0.7351626575728654,14.322509470473165,11,3,0,1,14,-2.856328025064048,1.549333621468719,1.6295038740685466,-0.26483734242713464,0.3225094704731646
1629130,2025-04-13,MIA,WAS,True,10.377861618398358,1.5712517641986348,1.5535533736896476,2.4192866391410823,13.502666756286642,6,2,2,2,10,4.377861618398358,-0.42874823580136523,-0.44644662631035237,0.41928663914108233,3.502666756286642
1629162,2025-04-13,SAS,TOR,True,5.147567142661182,1.8092084582921,2.2545435891884007,0.94024767308409,9.211319190141785,2,0,0,0,2,3.147567142661182,1.8092084582921,2.2545435891884007,0.94024767308409,7.211319190141785
1629312,2025-04-13,MIA,WAS,True,6.803273278934574,4.3471854730537896,1.795071481838729,1.3845025156916804,12.945530233827032,12,3,1,2,16,-5.196726721065426,1.3471854730537896,0.795071481838729,-0.6154974843083196,-3.054469766172968
1629599,2025-04-13,LAC,GSW,False,5.961524360430386,1.2726802280718224,0.7533235101752406,0.8948586634539502,7.987528098677424,0,1,0,0,1,5.961524360430386,0.27268022807182235,0.7533235101752406,0.8948586634539502,6.987528098677424
1629610,2025-04-13,CHA,BOS,False,8.442156988218034,3.693397060125653,1.6802750577374586,1.3685443400386297,13.815829106081145,11,4,0,3,15,-2.5578430117819657,-0.30660293987434706,1.6802750577374586,-1.6314556599613703,-1.1841708939188553
1629611,2025-04-13,ATL,ORL,True,9.56942162500986,3.4601541794712203,1.7695623758668568,1.2123473123907724,14.79913818034789,19,3,4,0,26,-9.43057837499014,0.4601541794712203,-2.230437624133143,1.2123473123907724,-11.20086181965211
1629614,2025-04-13,IND,CLE,False,10.726861484510028,4.471941265658732,4.409987339319289,0.8947705982754319,19.60879008948809,3,0,4,1,7,7.726861484510028,4.471941265658732,0.4099873393192892,-0.10522940172456807,12.608790089488089
1629618,2025-04-13,DEN,HOU,False,6.3240869331396565,2.4189416673966977,2.946996664006463,1.1741165540750984,11.690025264542806,0,1,1,0,2,6.3240869331396565,1.4189416673966977,1.946996664006463,1.1741165540750984,9.690025264542806
1629626,2025-04-13,PHX,SAC,False,4.344737580710283,1.7088482472902702,0.675148282688687,0.5579745412635502,6.728734110689148,0,0,0,0,0,4.344737580710283,1.7088482472902702,0.675148282688687,0.5579745412635502,6.728734110689148
1629632,2025-04-13,CHI,PHI,False,23.49151946287595,4.574341625744218,4.481049205782419,2.6574359586664507,32.54691029440245,2,4,4,0,10,21.49151946287595,0.5743416257442178,0.48104920578241916,2.6574359586664507,22.54691029440245
1629638,2025-04-13,MIN,UTA,True,10.22753224879749,3.165995016210576,3.323510680463928,1.5062419922957346,16.717037945471994,9,5,7,2,21,1.2275322487974893,-1.834004983789424,-3.676489319536072,-0.49375800770426537,-4.2829620545280065
1629640,2025-04-13,SAS,TOR,True,13.34620762488452,6.005206862877222,2.526382169229571,0.9298196735057372,21.87779665699127,23,9,0,1,32,-9.65379237511548,-2.9947931371227776,2.526382169229571,-0.07018032649426276,-10.122203343008731
1629643,2025-04-13,CLE,IND,True,4.846766404557119,4.119995536740352,1.2964795784408407,0.8452201797870382,10.263241519738433,3,4,2,1,9,1.846766404557119,0.11999553674035202,-0.7035204215591593,-0.15477982021296177,1.2632415197384326
1629651,2025-04-13,BKN,NYK,True,10.669630484178793,6.469645612837228,2.1714223870096907,0.4755210035500358,19.310698484025803,12,2,0,0,14,-1.3303695158212072,4.469645612837228,2.1714223870096907,0.4755210035500358,5.310698484025803
1629655,2025-04-13,DAL,MEM,False,9.991170579340263,6.7969250789593785,1.6280200975226569,0.1490983781626917,18.41611575582224,20,7,1,0,28,-10.008829420659737,-0.20307492104062153,0.6280200975226569,0.1490983781626917,-9.58388424417776
1629656,2025-04-13,PHI,CHI,True,21.74208408020576,4.499686203964462,5.510679300231211,2.980196643460478,31.752449584401337,8,7,4,0,19,13.74208408020576,-2.500313796035538,1.510679300231211,2.980196643460478,12.752449584401337
1629659,2025-04-13,CHI,PHI,False,10.69865477537818,2.5104959295858773,2.020851612037709,0.905726903432144,15.230002317001755,17,3,6,0,26,-6.301345224621819,-0.4895040704141227,-3.979148387962291,0.905726903432144,-10.769997682998245
1629674,2025-04-13,BOS,CHA,True,6.437591828084379,3.330350031581601,1.1964274827383132,0.2682278950306439,10.964369342404304,2,6,4,0,12,4.437591828084379,-2.669649968418399,-2.8035725172616868,0.2682278950306439,-1.0356306575956964
1629675,2025-04-13,MIN,UTA,True,11.537407832983003,4.781722816429428,2.7042646155657373,1.5768588742069027,19.023395264978237,11,8,2,0,21,0.5374078329830034,-3.2182771835705717,0.7042646155657373,1.5768588742069027,-1.9766047350217626
1629680,2025-04-13,POR,LAL,True,8.630141474221702,3.4307287701806706,2.1339032635843544,1.5791104983145074,14.194773507986778,15,5,2,3,22,-6.369858525778298,-1.5692712298193294,0.13390326358435445,-1.4208895016854926,-7.805226492013222
1629723,2025-04-13,MEM,DAL,True,3.2749491201879257,2.876344885761169,0.6863530734351759,0.6291196625191022,6.8376470793842055,2,7,3,0,12,1.2749491201879257,-4.123655114238831,-2.3136469265648243,0.6291196625191022,-5.1623529206157945
1629726,2025-04-13,ATL,ORL,True,4.607043605431867,1.71200179893182,0.6094989921758422,1.0791489711551807,6.928544396539432,12,4,1,3,17,-7.392956394568133,-2.28799820106818,-0.39050100782415775,-1.9208510288448193,-10.071455603460567
1629750,2025-04-13,CLE,IND,True,2.957846358050425,2.45242362481981,0.6205147105588877,0.2706109985279367,6.030784693429089,8,3,2,0,13,-5.042153641949575,-0.5475763751801899,-1.3794852894411123,0.2706109985279367,-6.969215306570911
1630162,2025-04-13,MIN,UTA,True,23.23099089539268,4.656332615295761,4.3392630704818025,3.223613071516862,32.226586581170324,43,6,5,7,54,-19.76900910460732,-1.343667384704239,-0.6607369295181975,-3.776386928483138,-21.773413418829676
1630167,2025-04-13,IND,CLE,False,11.334446417102363,4.27828427003141,2.411201333326872,1.5976225767735623,18.02393202046067,7,3,0,1,10,4.334446417102363,1.2782842700314099,2.411201333326872,0.5976225767735623,8.02393202046067
